episode,job_id,user_id,priority,gpus,runtime,arrival_time,start_time,finish_time,jct,wait_time,flops
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
132,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
132,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
132,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
132,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
132,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
132,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
133,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
133,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
133,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
133,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
134,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
134,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
134,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
134,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
125,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
125,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
125,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
125,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
126,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
126,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
126,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
126,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
127,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
127,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
127,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
127,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
128,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
128,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
128,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
128,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
129,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
129,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
129,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
129,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
130,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
130,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
130,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
130,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
131,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
131,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
131,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
131,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
132,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
132,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
132,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
132,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
133,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
133,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
133,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
133,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
134,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
134,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
134,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
134,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
135,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
135,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
135,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
135,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
136,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
136,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
136,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
136,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
138,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
138,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
138,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
138,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
139,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
139,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
139,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
139,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
140,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
140,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
140,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
140,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
141,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
141,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
141,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
141,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
142,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
142,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
142,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
142,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
143,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
143,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
143,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
143,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
144,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
144,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
144,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
144,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
145,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
145,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
145,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
145,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
146,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
146,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
146,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
146,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
147,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
147,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
147,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
147,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
148,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
148,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
148,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
148,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
149,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
149,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
149,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
149,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
150,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
150,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
150,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
150,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
151,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
151,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
151,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
151,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
152,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
152,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
152,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
152,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
153,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
153,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
153,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
153,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
154,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
154,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
154,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
154,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
155,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
155,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
155,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
155,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
156,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
156,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
