episode,job_id,user_id,priority,gpus,runtime,arrival_time,start_time,finish_time,jct,wait_time,flops
156,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
156,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
157,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
157,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
157,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
157,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
158,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
158,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
158,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
158,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
159,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
159,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
159,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
159,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
160,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
160,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
160,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
160,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
161,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
161,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
161,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
161,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
162,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
162,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
162,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
162,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
163,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
163,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
163,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
163,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
164,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
164,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
164,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
164,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
165,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
165,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
165,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
165,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
166,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
166,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
166,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
166,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
167,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
167,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
167,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
167,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,4,0,1.0,1,14287.0,5150.999999999999,5151.0,42.0,-5108.999999999999,9.094947017729282e-13,1.4287e+16
168,7,0,1.0,1,321579.0,11873.0,11874.0,42.0,-11831.0,1.0,3.21579e+17
168,8,0,1.0,1,321524.0,11874.0,11875.0,42.0,-11832.0,1.0,3.21524e+17
168,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
168,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
168,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
168,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
169,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
169,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
169,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
169,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
170,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
170,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
170,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
170,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
171,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
171,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
171,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
171,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
172,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
172,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
172,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
172,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
173,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
173,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
173,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
173,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
174,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
174,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
174,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
174,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
175,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
175,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
175,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
175,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
176,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
176,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
176,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
176,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
177,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
177,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
177,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
177,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
178,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
178,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
178,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
178,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
179,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
179,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
179,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
179,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
180,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
180,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
180,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
180,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
181,2,0,1.0,1,1952.999999999999,39.0,40.0,1992.999999999999,1953.999999999999,1.0,1952999999999999.0
181,5,0,1.0,1,3596.0,5150.999999999999,5152.0,8748.0,3597.000000000001,1.0000000000009095,3596000000000000.0
181,3,0,1.0,1,11487.000000000002,849.9999999999991,850.0,12337.000000000002,11487.000000000004,9.094947017729282e-13,1.1487000000000002e+16
181,6,0,1.0,1,3586.0,9120.0,9121.0,12707.0,3587.0,1.0,3586000000000000.0
